,Potential_Customer,C_ID,Pur_3_years,Pur_5_years,Pur_3_years_Indirect,Pur_5_years_Indirect,Pur_latest,Pur_3_years_Avg,Pur_5_years_Avg,Pur_3_years_Avg_Indirect,InAct_Last,InAct_First,Ad_Res_1_year,Ad_Res_3_Year,Ad_Res_5_Year,Ad_Res_Ind_1_Year,Ad_Res_Ind_3_Year,Ad_Res_Ind_5_Year,Status_Cust,Status_Latest_Ad,Age,Gender,Cust_Prop,Cust_Ann_Income,Pur_3_years_Total,Pur_5_years_Total,Ad_Res_1_Year_Total,Ad_Res_3_Year_Total,Ad_Res_5_Year_Total
480,1,187472.0,6.0,7.0,4.0,5.0,14.0,13.17,12.57,12.5,16.0,32.0,7.0,14.0,14.0,2.0,6.0,6.0,E,1,59.02,F,U,44284.5,10.0,12.0,9.0,20.0,20.0
482,1,96960.0,3.0,17.0,1.0,10.0,15.0,15.0,6.65,20.0,18.0,122.0,14.0,35.0,75.0,6.0,16.0,31.0,S,1,57.0,M,H,44755.0,4.0,27.0,20.0,51.0,106.0
483,0,97063.0,1.0,4.0,1.0,4.0,20.0,20.0,16.25,20.0,25.0,40.0,4.0,15.0,19.0,2.0,7.0,8.0,A,0,45.0,F,U,52465.0,2.0,8.0,6.0,22.0,27.0
484,1,3109.0,1.0,37.0,0.0,11.0,25.0,25.0,21.27,11.67,4.0,129.0,39.0,56.0,110.0,9.0,9.0,35.0,A,1,63.0,M,H,42375.0,1.0,48.0,48.0,65.0,145.0
485,1,190651.0,1.0,1.0,0.0,0.0,25.0,25.0,25.0,11.67,16.0,16.0,13.0,18.0,15.0,5.0,5.0,6.0,F,0,45.0,F,U,55540.0,1.0,1.0,18.0,23.0,21.0
486,1,97049.0,3.0,13.0,1.0,11.0,20.0,20.0,15.08,20.0,19.0,123.0,13.0,32.0,72.0,6.0,15.0,31.0,S,1,60.0,F,H,55540.0,4.0,24.0,19.0,47.0,103.0
487,0,97040.0,3.0,14.0,2.0,11.0,15.0,13.67,10.43,13.0,16.0,122.0,14.0,34.0,71.0,6.0,15.0,29.0,S,1,59.02,F,H,55540.0,5.0,25.0,20.0,49.0,100.0
488,1,97020.0,2.0,4.0,1.0,2.0,17.0,16.0,14.25,17.0,21.0,67.0,10.0,26.0,45.0,4.0,11.0,17.0,A,0,58.0,F,H,55540.0,3.0,6.0,14.0,37.0,62.0
489,1,97026.0,8.0,14.0,6.0,10.0,22.0,12.0,11.5,10.67,18.0,74.0,13.0,34.0,57.0,6.0,17.0,23.0,S,1,50.0,F,H,55540.0,14.0,24.0,19.0,51.0,80.0
490,1,97055.0,1.0,6.0,0.0,1.0,16.0,16.0,9.33,11.67,26.0,76.0,10.0,28.0,46.0,5.0,5.0,19.0,A,0,67.0,F,H,52188.0,1.0,7.0,15.0,33.0,65.0
491,0,97185.0,5.0,24.0,2.0,13.0,7.0,5.8,5.13,5.0,18.0,128.0,8.0,25.0,57.0,4.0,13.0,24.0,S,1,59.02,F,U,37990.0,7.0,37.0,12.0,38.0,81.0
492,1,97077.0,2.0,6.0,1.0,4.0,10.0,12.5,9.5,10.0,17.0,89.0,13.0,29.0,49.0,6.0,13.0,19.0,A,0,69.0,F,H,37990.0,3.0,10.0,19.0,42.0,68.0
493,0,97095.0,4.0,8.0,2.0,4.0,8.0,6.0,5.0,7.0,19.0,44.0,12.0,30.0,33.0,6.0,15.0,15.0,A,0,63.0,F,H,40750.0,6.0,12.0,18.0,45.0,48.0
494,0,97100.0,3.0,10.0,2.0,4.0,5.0,6.67,5.3,7.5,15.0,75.0,7.0,20.0,29.0,4.0,10.0,11.0,A,0,59.02,M,U,51661.0,5.0,14.0,11.0,30.0,40.0
495,0,164330.0,6.0,17.0,4.0,11.0,16.0,15.67,12.82,15.25,17.0,68.0,13.0,29.0,51.0,6.0,16.0,22.0,S,1,59.02,M,U,44284.5,10.0,28.0,19.0,45.0,73.0
496,0,97153.0,3.0,14.0,2.0,6.0,7.0,7.0,4.71,7.5,17.0,69.0,11.0,27.0,49.0,5.0,12.0,18.0,S,1,74.0,M,H,43728.0,5.0,20.0,16.0,39.0,67.0
497,1,6981.0,7.0,31.0,4.0,10.0,5.0,5.29,5.13,5.0,9.0,79.0,26.0,47.0,88.0,9.0,19.0,25.0,A,1,59.02,F,U,44284.5,11.0,41.0,35.0,66.0,113.0
498,1,97210.0,3.0,9.0,3.0,5.0,27.0,27.0,26.44,27.0,24.0,67.0,8.0,28.0,49.0,4.0,15.0,21.0,A,1,37.0,F,H,47500.0,6.0,14.0,12.0,43.0,70.0
500,1,97221.0,2.0,6.0,0.0,2.0,25.0,20.0,11.0,11.67,15.0,67.0,12.0,29.0,46.0,5.0,5.0,18.0,A,1,66.0,F,U,46477.0,2.0,8.0,17.0,34.0,64.0
501,1,98191.0,3.0,9.0,2.0,8.0,10.0,14.0,12.78,10.0,19.0,119.0,13.0,32.0,67.0,6.0,15.0,29.0,A,0,59.02,F,U,44284.5,5.0,17.0,19.0,47.0,96.0
502,1,97315.0,5.0,10.0,2.0,4.0,11.0,9.4,7.6,9.0,17.0,57.0,13.0,34.0,46.0,6.0,17.0,20.0,A,0,69.0,M,H,41148.0,7.0,14.0,19.0,51.0,66.0
504,0,97700.0,10.0,17.0,7.0,10.0,5.0,3.2,3.12,3.0,18.0,53.0,12.0,31.0,39.0,6.0,16.0,17.0,S,1,32.0,M,U,44284.5,17.0,27.0,18.0,47.0,56.0
505,1,100640.0,2.0,7.0,1.0,3.0,29.0,30.5,25.57,32.0,15.0,65.0,14.0,36.0,58.0,6.0,17.0,22.0,A,0,36.0,M,H,64196.0,3.0,10.0,20.0,53.0,80.0
506,0,97421.0,5.0,37.0,4.0,17.0,10.0,5.6,5.01,4.5,17.0,113.0,13.0,34.0,78.0,6.0,17.0,30.0,S,1,65.0,F,U,39375.0,9.0,54.0,19.0,51.0,108.0
507,1,97424.0,6.0,33.0,3.0,20.0,3.0,4.33,4.85,3.67,18.0,129.0,10.0,31.0,81.0,5.0,16.0,33.0,S,1,59.02,M,U,39375.0,9.0,53.0,15.0,47.0,114.0
508,0,97499.0,5.0,24.0,5.0,13.0,7.0,6.4,4.96,6.4,17.0,105.0,10.0,25.0,67.0,5.0,14.0,27.0,S,1,76.0,M,H,44353.0,10.0,37.0,15.0,39.0,94.0
509,0,97576.0,3.0,7.0,1.0,3.0,20.0,13.33,11.29,10.0,18.0,45.0,15.0,37.0,45.0,6.0,17.0,17.0,A,1,57.0,F,U,44284.5,4.0,10.0,21.0,54.0,62.0
510,0,97513.0,4.0,15.0,1.0,7.0,8.0,6.75,5.13,8.0,16.0,131.0,14.0,26.0,56.0,6.0,11.0,24.0,S,1,73.0,M,H,40375.0,5.0,22.0,20.0,37.0,80.0
511,0,191155.0,1.0,1.0,0.0,0.0,25.0,25.0,25.0,11.67,20.0,20.0,11.0,18.0,15.0,5.0,5.0,7.0,F,0,59.02,M,U,44284.5,1.0,1.0,16.0,23.0,22.0
512,1,97537.0,6.0,7.0,3.0,4.0,4.0,4.33,4.14,3.67,15.0,40.0,12.0,30.0,31.0,5.0,13.0,13.0,A,0,27.0,M,U,36906.0,9.0,11.0,17.0,43.0,44.0
513,0,97543.0,4.0,12.0,3.0,8.0,20.0,17.5,9.42,15.0,17.0,113.0,13.0,34.0,65.0,6.0,17.0,26.0,S,1,59.0,M,U,44284.5,7.0,20.0,19.0,51.0,91.0
514,0,97538.0,2.0,4.0,2.0,4.0,20.0,17.0,12.5,17.0,24.0,45.0,9.0,26.0,29.0,5.0,12.0,12.0,A,1,59.02,M,H,36906.0,4.0,8.0,14.0,38.0,41.0
515,1,97552.0,2.0,2.0,0.0,0.0,20.0,14.0,14.0,11.67,18.0,28.0,10.0,22.0,20.0,4.0,4.0,8.0,A,0,69.0,F,U,27438.0,2.0,2.0,14.0,26.0,28.0
516,1,97596.0,2.0,3.0,1.0,2.0,15.0,12.5,10.0,10.0,26.0,39.0,10.0,28.0,28.0,4.0,13.0,13.0,A,1,39.0,F,U,40508.0,3.0,5.0,14.0,41.0,41.0
517,1,97652.0,5.0,9.0,5.0,6.0,15.0,13.2,13.11,13.2,24.0,40.0,12.0,34.0,37.0,6.0,17.0,16.0,A,1,59.02,F,U,54752.0,10.0,15.0,18.0,51.0,53.0
518,1,190840.0,1.0,4.0,0.0,1.0,25.0,25.0,21.25,11.67,17.0,68.0,12.0,26.0,45.0,6.0,6.0,18.0,A,0,47.0,M,H,47256.0,1.0,5.0,18.0,32.0,63.0
519,1,250.0,7.0,24.0,4.0,10.0,12.0,12.86,10.88,12.5,17.0,87.0,23.0,43.0,94.0,11.0,22.0,39.0,A,1,87.0,F,U,47256.0,11.0,34.0,34.0,65.0,133.0
520,1,13655.0,2.0,14.0,1.0,6.0,20.0,15.0,13.21,20.0,5.0,76.0,29.0,47.0,76.0,8.0,17.0,24.0,S,1,63.0,F,U,54684.0,3.0,20.0,37.0,64.0,100.0
522,1,97689.0,3.0,4.0,3.0,3.0,10.0,10.0,10.0,10.0,18.0,29.0,12.0,25.0,24.0,6.0,13.0,11.0,A,1,61.0,M,H,54684.0,6.0,7.0,18.0,38.0,35.0
523,0,97705.0,3.0,18.0,2.0,7.0,10.0,10.0,8.67,10.0,23.0,87.0,10.0,30.0,62.0,4.0,13.0,23.0,A,1,59.01903261470372,F,U,49907.0,5.0,25.0,14.0,43.0,85.0
524,1,97736.0,1.0,4.0,0.0,1.0,15.0,15.0,8.0,11.67,20.0,65.0,10.0,21.0,33.0,4.0,4.0,11.0,A,0,44.0,M,U,49907.0,1.0,5.0,14.0,25.0,44.0
525,0,97687.0,3.0,3.0,2.0,2.0,10.0,11.67,11.67,12.5,18.0,23.0,14.0,24.0,23.0,6.0,11.0,9.0,N,0,40.0,M,H,49907.0,5.0,5.0,20.0,35.0,32.0
526,1,97774.0,5.0,9.0,1.0,4.0,28.0,27.8,17.89,25.0,18.0,53.0,12.0,34.0,43.0,6.0,17.0,20.0,A,1,45.0,F,H,43731.0,6.0,13.0,18.0,51.0,63.0
527,0,130262.0,5.0,13.0,3.0,8.0,6.0,6.4,5.46,6.67,18.0,64.0,12.0,30.0,47.0,5.0,13.0,19.0,S,1,71.0,F,H,55288.0,8.0,21.0,17.0,43.0,66.0
528,0,97804.0,2.0,5.0,0.0,3.0,18.0,17.0,13.4,11.67,18.0,78.0,12.0,29.0,51.0,5.0,5.0,20.0,A,0,79.0,M,U,44284.5,2.0,8.0,17.0,34.0,71.0
529,1,97829.0,5.0,17.0,4.0,12.0,9.0,7.6,4.72,7.5,16.0,116.0,11.0,29.0,67.0,5.0,13.0,29.0,S,1,46.0,M,H,71191.0,9.0,29.0,16.0,42.0,96.0
530,0,97828.0,2.0,6.0,0.0,0.0,20.0,17.5,12.0,11.67,19.0,97.0,14.0,33.0,51.0,6.0,6.0,20.0,A,0,43.0,F,H,71191.0,2.0,6.0,20.0,39.0,71.0
531,0,12676.0,5.0,14.0,2.0,5.0,25.0,28.6,17.21,26.0,12.0,86.0,42.0,64.0,89.0,7.0,18.0,26.0,S,1,78.0,M,U,71191.0,7.0,19.0,49.0,82.0,115.0
532,0,97837.0,4.0,5.0,3.0,3.0,10.0,11.5,10.4,8.67,16.0,29.0,14.0,27.0,25.0,6.0,12.0,10.0,A,1,67.0,F,H,48438.0,7.0,8.0,20.0,39.0,35.0
533,0,97838.0,3.0,3.0,3.0,3.0,10.0,13.33,13.33,13.33,22.0,29.0,12.0,26.0,24.0,6.0,13.0,11.0,A,0,59.02,F,U,43750.0,6.0,6.0,18.0,39.0,35.0
534,0,97921.0,2.0,11.0,2.0,10.0,15.0,16.0,9.91,16.0,19.0,130.0,13.0,35.0,69.0,6.0,17.0,32.0,A,1,84.0,F,H,66505.0,4.0,21.0,19.0,52.0,101.0
535,0,97916.0,5.0,8.0,3.0,4.0,33.0,24.4,20.5,23.67,18.0,53.0,13.0,33.0,46.0,6.0,16.0,19.0,A,1,26.0,M,H,66505.0,8.0,12.0,19.0,49.0,65.0
536,0,189150.0,4.0,7.0,1.0,1.0,10.0,10.0,8.14,11.0,4.0,44.0,13.0,32.0,33.0,6.0,14.0,13.0,A,0,66.0,M,U,66505.0,5.0,8.0,19.0,46.0,46.0
537,1,790.0,1.0,11.0,0.0,4.0,15.0,15.0,8.36,11.67,18.0,68.0,16.0,35.0,67.0,5.0,5.0,24.0,A,1,71.0,M,U,53929.0,1.0,15.0,21.0,40.0,91.0
538,0,97941.0,2.0,5.0,1.0,2.0,20.0,16.0,11.8,20.0,18.0,53.0,8.0,28.0,36.0,4.0,13.0,14.0,A,0,37.0,F,H,53929.0,3.0,7.0,12.0,41.0,50.0
539,1,189027.0,3.0,21.0,2.0,13.0,10.0,11.0,8.81,11.0,4.0,125.0,13.0,33.0,75.0,6.0,15.0,33.0,S,1,78.0,F,U,42305.0,5.0,34.0,19.0,48.0,108.0
540,0,98422.0,3.0,7.0,2.0,4.0,15.0,12.33,10.14,11.0,15.0,65.0,14.0,30.0,46.0,6.0,13.0,17.0,A,1,75.0,M,U,44596.0,5.0,11.0,20.0,43.0,63.0
541,0,98030.0,3.0,21.0,0.0,13.0,10.0,10.0,6.29,11.67,25.0,126.0,12.0,32.0,71.0,5.0,5.0,31.0,A,1,78.0,F,U,44596.0,3.0,34.0,17.0,37.0,102.0
542,1,98033.0,1.0,3.0,1.0,1.0,20.0,20.0,14.67,20.0,17.0,56.0,12.0,29.0,38.0,6.0,13.0,15.0,A,0,78.0,F,U,40402.0,2.0,4.0,18.0,42.0,53.0
543,0,98046.0,1.0,1.0,0.0,0.0,20.0,20.0,20.0,11.67,20.0,20.0,10.0,17.0,15.0,4.0,4.0,6.0,F,0,57.0,M,U,42500.0,1.0,1.0,14.0,21.0,21.0
544,1,98085.0,4.0,10.0,4.0,7.0,10.0,10.0,10.2,10.0,17.0,80.0,8.0,27.0,55.0,4.0,15.0,23.0,A,0,59.02,M,U,44284.5,8.0,17.0,12.0,42.0,78.0
545,0,2964.0,7.0,24.0,2.0,7.0,10.0,10.43,8.54,10.5,4.0,69.0,36.0,56.0,103.0,11.0,21.0,27.0,A,1,59.02,M,H,40375.0,9.0,31.0,47.0,77.0,130.0
546,1,98099.0,3.0,3.0,2.0,2.0,15.0,13.33,13.33,12.5,15.0,32.0,11.0,28.0,26.0,5.0,12.0,11.0,A,0,31.0,F,H,48441.0,5.0,5.0,16.0,40.0,37.0
547,0,98113.0,1.0,9.0,1.0,7.0,20.0,20.0,15.0,20.0,26.0,122.0,8.0,23.0,59.0,5.0,15.0,29.0,A,1,59.02,F,H,48441.0,2.0,16.0,13.0,38.0,88.0
548,0,98147.0,2.0,2.0,0.0,0.0,17.0,16.0,16.0,11.67,18.0,28.0,10.0,23.0,21.0,4.0,4.0,9.0,A,0,59.02,M,U,38184.0,2.0,2.0,14.0,27.0,30.0
549,1,8195.0,6.0,15.0,4.0,7.0,5.0,6.67,7.73,7.5,19.0,67.0,13.0,34.0,61.0,6.0,17.0,24.0,S,1,58.0,M,U,44284.5,10.0,22.0,19.0,51.0,85.0
550,0,98165.0,2.0,7.0,1.0,6.0,15.0,11.0,8.0,7.0,16.0,105.0,11.0,23.0,51.0,4.0,9.0,20.0,A,1,71.0,F,H,38477.0,3.0,13.0,15.0,32.0,71.0
551,0,97227.0,1.0,24.0,0.0,13.0,15.0,15.0,21.0,11.67,15.0,125.0,12.0,32.0,81.0,5.0,5.0,32.0,A,1,73.0,M,H,38477.0,1.0,37.0,17.0,37.0,113.0
552,0,98176.0,2.0,3.0,0.0,0.0,25.0,22.5,18.33,11.67,17.0,42.0,14.0,34.0,33.0,6.0,6.0,14.0,A,0,44.0,M,U,48071.0,2.0,3.0,20.0,40.0,47.0
553,1,98220.0,2.0,4.0,1.0,2.0,3.0,11.0,7.5,15.0,19.0,41.0,11.0,28.0,31.0,5.0,12.0,12.0,A,0,61.0,M,H,35861.0,3.0,6.0,16.0,40.0,43.0
555,0,98225.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,17.0,17.0,10.0,15.0,13.0,4.0,6.0,5.0,F,0,47.0,F,H,41608.0,2.0,2.0,14.0,21.0,18.0
556,1,98249.0,3.0,3.0,3.0,3.0,10.0,6.67,6.67,6.67,18.0,26.0,12.0,25.0,21.0,6.0,12.0,10.0,N,1,59.02,F,U,55144.0,6.0,6.0,18.0,37.0,31.0
557,0,98260.0,3.0,12.0,2.0,6.0,14.0,13.0,7.83,12.0,17.0,123.0,13.0,32.0,66.0,6.0,15.0,31.0,A,1,59.02,M,U,39940.0,5.0,18.0,19.0,47.0,97.0
559,0,98277.0,6.0,7.0,3.0,4.0,5.0,6.5,6.0,7.0,15.0,32.0,19.0,35.0,39.0,9.0,16.0,16.0,F,1,61.0,F,U,34833.0,9.0,11.0,28.0,51.0,55.0
560,1,98282.0,1.0,5.0,1.0,3.0,15.0,15.0,10.6,15.0,21.0,75.0,10.0,26.0,45.0,4.0,10.0,17.0,A,0,62.0,M,U,49492.0,2.0,8.0,14.0,36.0,62.0
561,1,10001.0,2.0,9.0,1.0,4.0,14.0,12.0,11.22,10.0,18.0,52.0,33.0,52.0,70.0,6.0,14.0,17.0,S,1,42.0,M,U,44284.5,3.0,13.0,39.0,66.0,87.0
562,1,220.0,7.0,22.0,4.0,11.0,7.0,6.14,5.55,6.0,5.0,87.0,25.0,41.0,79.0,9.0,16.0,29.0,S,1,45.0,M,H,43927.0,11.0,33.0,34.0,57.0,108.0
563,1,98335.0,2.0,11.0,2.0,9.0,21.0,20.0,13.09,20.0,21.0,105.0,13.0,30.0,63.0,6.0,15.0,27.0,A,1,57.0,F,H,43927.0,4.0,20.0,19.0,45.0,90.0
564,1,98374.0,5.0,23.0,3.0,11.0,10.0,9.4,6.22,9.0,23.0,125.0,13.0,33.0,72.0,6.0,15.0,30.0,A,1,77.0,F,H,41155.0,8.0,34.0,19.0,48.0,102.0
565,0,98382.0,7.0,20.0,4.0,12.0,7.0,5.86,3.8,6.0,18.0,126.0,12.0,32.0,63.0,6.0,17.0,29.0,S,1,87.0,F,H,41155.0,11.0,32.0,18.0,49.0,92.0
566,0,98394.0,3.0,5.0,1.0,1.0,5.0,7.0,5.8,6.0,18.0,32.0,11.0,24.0,25.0,5.0,11.0,9.0,A,0,59.02,M,H,40956.0,4.0,6.0,16.0,35.0,34.0
567,0,98426.0,3.0,22.0,1.0,11.0,5.0,10.0,7.5,5.0,24.0,125.0,9.0,29.0,73.0,4.0,13.0,31.0,S,1,55.0,M,H,51596.0,4.0,33.0,13.0,42.0,104.0
568,1,98437.0,4.0,11.0,0.0,6.0,8.0,8.5,5.73,11.67,15.0,116.0,13.0,31.0,66.0,6.0,6.0,28.0,S,1,77.0,F,H,53750.0,4.0,17.0,19.0,37.0,94.0
569,0,98443.0,2.0,18.0,1.0,12.0,14.0,14.0,9.0,14.0,24.0,123.0,10.0,27.0,76.0,5.0,13.0,31.0,A,1,46.0,M,H,56442.0,3.0,30.0,15.0,40.0,107.0
570,0,98447.0,3.0,7.0,2.0,4.0,31.0,18.33,12.57,12.0,16.0,88.0,12.0,30.0,48.0,5.0,13.0,19.0,A,0,72.0,F,U,44284.5,5.0,11.0,17.0,43.0,67.0
571,1,98470.0,3.0,16.0,3.0,14.0,14.0,12.67,8.75,12.67,17.0,105.0,8.0,18.0,42.0,4.0,11.0,21.0,A,1,86.0,F,H,46608.0,6.0,30.0,12.0,29.0,63.0
572,1,98536.0,3.0,10.0,2.0,7.0,15.0,13.33,11.5,12.5,21.0,126.0,12.0,34.0,67.0,6.0,17.0,31.0,A,1,59.02,M,U,39750.0,5.0,17.0,18.0,51.0,98.0
573,0,12022.0,5.0,16.0,5.0,7.0,5.0,13.0,14.19,13.0,16.0,80.0,30.0,50.0,95.0,6.0,17.0,29.0,A,1,86.0,F,U,46272.0,10.0,23.0,36.0,67.0,124.0
574,0,1431.0,8.0,17.0,3.0,5.0,19.0,10.38,7.94,11.67,15.0,52.0,23.0,44.0,69.0,9.0,19.0,27.0,A,1,76.0,M,H,42813.0,11.0,22.0,32.0,63.0,96.0
575,1,98672.0,5.0,20.0,3.0,10.0,5.0,4.6,4.2,4.33,17.0,86.0,12.0,33.0,66.0,5.0,15.0,24.0,S,1,32.0,M,H,41594.0,8.0,30.0,17.0,48.0,90.0
576,0,97359.0,2.0,30.0,1.0,17.0,11.0,10.0,6.87,9.0,18.0,129.0,13.0,32.0,81.0,5.0,13.0,30.0,A,1,59.02,F,H,38770.0,3.0,47.0,18.0,45.0,111.0
577,1,6695.0,7.0,34.0,3.0,17.0,8.0,6.14,5.65,6.67,15.0,127.0,14.0,35.0,86.0,5.0,15.0,34.0,S,1,31.0,M,H,38770.0,10.0,51.0,19.0,50.0,120.0
578,1,98731.0,1.0,1.0,1.0,1.0,15.0,15.0,15.0,15.0,20.0,20.0,8.0,15.0,13.0,3.0,6.0,5.0,F,0,39.0,F,H,59396.0,2.0,2.0,11.0,21.0,18.0
579,1,98793.0,5.0,7.0,3.0,5.0,10.0,8.4,8.14,8.33,19.0,49.0,12.0,32.0,41.0,6.0,15.0,16.0,A,1,69.0,M,H,40389.0,8.0,12.0,18.0,47.0,57.0
580,0,137017.0,2.0,6.0,0.0,2.0,15.0,12.5,10.33,11.67,17.0,78.0,8.0,22.0,38.0,4.0,4.0,14.0,A,0,83.0,F,H,40389.0,2.0,8.0,12.0,26.0,52.0
581,1,7174.0,2.0,44.0,1.0,19.0,12.0,11.0,8.36,10.0,20.0,128.0,11.0,28.0,95.0,4.0,12.0,32.0,A,1,67.0,F,U,40389.0,3.0,63.0,15.0,40.0,127.0
582,1,98821.0,4.0,9.0,2.0,3.0,10.0,9.25,9.0,9.5,18.0,44.0,12.0,34.0,38.0,6.0,17.0,17.0,A,0,71.0,F,U,36503.0,6.0,12.0,18.0,51.0,55.0
583,0,98873.0,1.0,10.0,0.0,6.0,25.0,75.0,48.0,11.67,18.0,93.0,13.0,35.0,66.0,6.0,6.0,27.0,A,1,56.0,M,U,40224.0,1.0,16.0,19.0,41.0,93.0
584,0,98876.0,2.0,14.0,0.0,7.0,10.0,9.0,5.86,11.67,16.0,126.0,11.0,29.0,64.0,4.0,4.0,26.0,A,1,82.0,F,U,37083.0,2.0,21.0,15.0,33.0,90.0
585,1,10554.0,2.0,6.0,0.0,1.0,20.0,17.5,13.33,11.67,16.0,86.0,13.0,31.0,63.0,5.0,5.0,20.0,A,1,59.02,M,H,36529.0,2.0,7.0,18.0,36.0,83.0
586,1,98901.0,2.0,2.0,0.0,0.0,15.0,12.5,12.5,11.67,19.0,27.0,11.0,25.0,21.0,5.0,5.0,10.0,A,0,71.0,F,H,39231.0,2.0,2.0,16.0,30.0,31.0
587,0,98921.0,1.0,4.0,0.0,3.0,20.0,20.0,13.0,11.67,18.0,52.0,12.0,31.0,43.0,6.0,6.0,19.0,A,1,67.0,M,H,42861.0,1.0,7.0,18.0,37.0,62.0
588,1,98941.0,6.0,6.0,3.0,3.0,10.0,8.17,8.17,6.67,18.0,35.0,13.0,31.0,30.0,6.0,15.0,13.0,A,0,50.0,F,U,40622.0,9.0,9.0,19.0,46.0,43.0
589,0,98964.0,2.0,15.0,0.0,9.0,10.0,10.0,7.17,11.67,18.0,127.0,11.0,30.0,68.0,4.0,4.0,28.0,A,1,27.0,F,U,44284.5,2.0,24.0,15.0,34.0,96.0
590,1,98962.0,2.0,3.0,0.0,1.0,20.0,15.0,11.67,11.67,19.0,54.0,14.0,27.0,34.0,6.0,6.0,12.0,A,0,74.0,F,U,40417.0,2.0,4.0,20.0,33.0,46.0
591,0,98991.0,4.0,12.0,3.0,8.0,12.0,12.5,8.25,12.67,17.0,105.0,9.0,24.0,53.0,4.0,11.0,21.0,S,1,83.0,F,U,44063.0,7.0,20.0,13.0,35.0,74.0
592,0,99003.0,1.0,2.0,0.0,1.0,50.0,50.0,50.0,11.67,18.0,45.0,13.0,32.0,37.0,6.0,6.0,15.0,A,0,57.0,M,U,40417.0,1.0,3.0,19.0,38.0,52.0
593,0,99044.0,4.0,17.0,3.0,12.0,25.0,23.75,12.82,23.33,15.0,126.0,13.0,33.0,77.0,6.0,16.0,32.0,A,1,86.0,M,U,41760.0,7.0,29.0,19.0,49.0,109.0
594,0,99051.0,3.0,3.0,0.0,0.0,20.0,14.0,14.0,11.67,19.0,32.0,12.0,26.0,26.0,6.0,6.0,10.0,A,0,35.0,F,U,44284.5,3.0,3.0,18.0,32.0,36.0
595,0,99063.0,2.0,11.0,0.0,8.0,20.0,18.5,8.82,11.67,18.0,125.0,14.0,34.0,65.0,6.0,6.0,27.0,A,1,68.0,F,H,39750.0,2.0,19.0,20.0,40.0,92.0
596,1,99066.0,8.0,23.0,5.0,11.0,5.0,5.5,4.43,5.4,15.0,88.0,11.0,27.0,57.0,5.0,14.0,24.0,S,1,67.0,M,H,28409.0,13.0,34.0,16.0,41.0,81.0
597,0,99076.0,9.0,12.0,5.0,6.0,9.0,10.11,9.75,10.0,15.0,41.0,14.0,33.0,38.0,6.0,15.0,14.0,A,1,28.0,M,H,44409.0,14.0,18.0,20.0,48.0,52.0
598,1,10490.0,1.0,8.0,1.0,1.0,15.0,15.0,19.5,15.0,7.0,37.0,27.0,32.0,50.0,5.0,7.0,6.0,F,0,59.02,F,U,35833.0,2.0,9.0,32.0,39.0,56.0
599,0,99141.0,12.0,21.0,6.0,11.0,5.0,3.33,3.38,3.67,17.0,78.0,13.0,34.0,58.0,6.0,16.0,24.0,S,1,69.0,F,U,37659.0,18.0,32.0,19.0,50.0,82.0
600,1,99136.0,3.0,5.0,0.0,1.0,10.0,12.33,11.4,11.67,17.0,40.0,13.0,33.0,35.0,6.0,6.0,14.0,A,0,80.0,M,H,37659.0,3.0,6.0,19.0,39.0,49.0
601,0,99139.0,2.0,9.0,1.0,5.0,20.0,20.0,13.89,20.0,23.0,77.0,12.0,32.0,59.0,6.0,16.0,24.0,A,0,37.0,M,U,37659.0,3.0,14.0,18.0,48.0,83.0
602,1,99209.0,2.0,19.0,1.0,12.0,3.0,4.0,2.58,5.0,19.0,128.0,9.0,23.0,59.0,4.0,9.0,24.0,S,1,27.0,F,H,41530.0,3.0,31.0,13.0,32.0,83.0
604,1,99246.0,3.0,15.0,1.0,8.0,20.0,15.0,10.27,20.0,21.0,112.0,12.0,33.0,75.0,6.0,17.0,34.0,A,1,75.0,F,U,31172.0,4.0,23.0,18.0,50.0,109.0
605,0,99255.0,3.0,12.0,3.0,9.0,4.0,10.0,8.0,10.0,18.0,74.0,13.0,32.0,58.0,6.0,16.0,22.0,S,1,40.0,M,H,32647.0,6.0,21.0,19.0,48.0,80.0
606,1,99268.0,1.0,10.0,1.0,6.0,15.0,15.0,9.8,15.0,16.0,113.0,15.0,34.0,68.0,6.0,15.0,27.0,A,1,58.0,M,H,39750.0,2.0,16.0,21.0,49.0,95.0
607,0,99273.0,3.0,5.0,1.0,1.0,20.0,13.33,13.0,20.0,17.0,40.0,8.0,30.0,33.0,4.0,15.0,14.0,A,0,46.0,M,H,140286.0,4.0,6.0,12.0,45.0,47.0
608,1,99276.0,2.0,9.0,2.0,5.0,21.0,19.5,13.56,19.5,19.0,64.0,13.0,34.0,56.0,6.0,17.0,22.0,A,1,39.0,F,H,140286.0,4.0,14.0,19.0,51.0,78.0
609,1,99298.0,3.0,8.0,2.0,5.0,25.0,23.33,16.5,25.0,24.0,53.0,12.0,32.0,44.0,6.0,17.0,19.0,S,1,57.0,M,H,55923.0,5.0,13.0,18.0,49.0,63.0
610,0,99304.0,2.0,4.0,0.0,1.0,50.0,41.0,34.25,11.67,15.0,77.0,13.0,27.0,36.0,6.0,6.0,15.0,A,0,53.0,M,H,55923.0,2.0,5.0,19.0,33.0,51.0
